sku_id,sku_name,before_discount,after_discount,category
P419070,"BFV_Black Friday voucher Rs  2000",116000.00,104400.00,Others
P419276,oxford_9780199128204,104400.00,84564.00,"School & Education"
P419348,liberty_9780521677004,60900.00,47502.00,"School & Education"
P419592,shubinak_SWS14-JAK-1020-XS/S,1044000.00,856080.00,"Women Fashion"
P419656,PlanetX_PX-9291,89842.00,67338.00,"Kids & Baby"
P419963,CUR_CUD-32,115942.00,75342.00,"Men Fashion"
P420026,Gloria_1506A,99470.00,79576.00,"Women Fashion"
P420664,Sigma_1689,232000.00,171680.00,"Health & Sports"
P420946,BHA_K.E-7500+,777142.00,528438.00,Appliances
P420961,TBG_AV-B-02-Maroon,391500.00,281880.00,"Women Fashion"
P420989,"CITY_White Shirt Half Sleeves Prep to X-5 - 6.5 yrs - Size 22",39440.00,23664.00,"School & Education"
P420995,"Haier_HWM 55-1010",2297380.00,1401396.00,Appliances
P421498,Orient_32inchL6982,1076480.00,904220.00,Entertainment
P421755,"MotoZPlay -Black",2899942.00,2319942.00,"Mobiles & Tablets"
P422173,fitn_631656703269,261000.00,200970.00,"Health & Sports"
P422424,bogo_2016,57942.00,47502.00,Others
P422527,"CL168_R&I_Generator 5KVG",2961712.00,2102790.00,Appliances
P422708,iGeek_BatmanTriFidgetSpinnerToy,24650.00,15776.00,"Kids & Baby"
P423136,ALK_FC-03-17-A131140044,522000.00,386280.00,"Women Fashion"
P423359,stripyinterior_100004,98020.00,78416.00,Others
P423636,"MORG_GCS 01",394400.00,287912.00,"Health & Sports"
P423681,hop_ANKM030,2552000.00,1582240.00,"Beauty & Grooming"
P423950,stinnos_A143,81142.00,64090.00,"Kids & Baby"
P423958,GA_C-468-120505,226200.00,140244.00,"Women Fashion"
P425584,"SUPER ASIA_SA WC 60-ELECTRIC WATER COOLER PLASTIC BODY (60 GALLO",2094438.00,1864004.00,Appliances
P425645,"baklawa_Baklava Mix Sweets 1Kg",69600.00,57768.00,Soghaat
P426226,"Apple MacBook Air 13-inch 1.6GHz dual-core Intel Core i5",7656000.00,5052960.00,Computing
P427527,Iamofficial_IAM-0091,30044.00,18270.00,"School & Education"
P427813,duma_2055916556897,101442.00,67918.00,"Home & Living"
P427880,"cr_WALNUT-500 GM",60610.00,49648.00,Soghaat
P428453,Bata_Power-8389002-44-10,173942.00,130442.00,"Men Fashion"
P429085,Sigma_58542,308908.00,277994.00,"Health & Sports"
P429462,"dynasty_Snow Berry-Black",191400.00,155034.00,"Men Fashion"
P430015,liberty_9780263896732,51910.00,45646.00,Books
P430433,KHAS_KCE-2065,261000.00,221850.00,"Women Fashion"
P431327,Z&A_ZEES-0043,92742.00,66758.00,"Beauty & Grooming"
P431389,BBS_DoremonCar,166460.00,128122.00,"Kids & Baby"
P431941,sehgalmotors_5192,180264.00,154976.00,Superstore
P432163,"dawlance_9170WB Graphite Grey",2140200.00,1583748.00,Appliances
P432408,Kashmina_KSH-WO-RD-HD,261000.00,229680.00,"Women Fashion"
P432772,Shark_LG50,1450.00,1044.00,"School & Education"
P433145,SFEVER_MP216,597400.00,358440.00,"Beauty & Grooming"
P433197,"BE_BRAUN SILK-EPIL 1-81",81490.00,66816.00,"Beauty & Grooming"
P433571,HOS_EARSW100,150800.00,108576.00,"Beauty & Grooming"
P433768,"Ref_AMBASSADOR 1162 Tan-44",307110.00,236466.00,"Men Fashion"
P433837,SWP_3kg_1kgfree,33060.00,21460.00,Superstore
P434157,Tmall_ASA182,75342.00,66294.00,"Health & Sports"
P434577,"HP P1102 - White_18",635100.00,482676.00,Computing
P435105,MEGUIAR_G13115,70064.00,58116.00,Others
P435245,"sanasafinaz_march16_8B-Nationwide Delivery",312446.00,278052.00,"Women Fashion"
P436970,timex_T49961,328280.00,288840.00,"Men Fashion"
P437214,"phub_Bright Crystal  by Versace 90ml EDT",299280.00,200506.00,"Beauty & Grooming"
P437509,liberty_9780751565355,101848.00,70238.00,Books
P438730,"Eco Star_40U561",1775380.00,1420304.00,Entertainment
P438845,PNG_Always_10000778-Lahore,11020.00,6786.00,Superstore
P439626,Casio_EFR-546L-2AVUDF,609000.00,517650.00,"Men Fashion"
P440374,BP_FA31587,285650.00,194242.00,"Kids & Baby"
P440762,KKUPJ-Blue-L,173942.00,142622.00,"Men Fashion"
P440872,LC_3595471021182,472700.00,321436.00,"Beauty & Grooming"
P440933,"head_273305-UK 8",399620.00,255722.00,"Men Fashion"
P441520,liberty_9780545103718,31900.00,24244.00,Books
P441667,liberty_9780199401932,142100.00,85260.00,Books
P441981,HOS-m_YSLNHM100,435000.00,374100.00,"Beauty & Grooming"
P442602,"Chk_ Green Chilli Pickle 300g",26100.00,23200.00,Superstore
P442630,"SCIFI_SC4530SPD-Spider Man ",231710.00,180728.00,"School & Education"
P442670,"iPhone7Plus-Red- 128GB",5889668.00,5241750.00,"Mobiles & Tablets"
P442844,"Naushemian_#0031-Orange -M",2436000.00,2168040.00,"Women Fashion"
P443022,"plk_PD/ 988 790 _61",2003900.00,1202340.00,"School & Education"
P443595,AKL_A131130447_SS-141_Purple,357454.00,314534.00,"Women Fashion"
P443670,"CITY_White Shirt Full Sleeves Prep to X-12 - 13 yrs  - Size S",45240.00,37526.00,"School & Education"
P444337,GA_GL-06-141166,260420.00,221328.00,"Women Fashion"
P444847,"4U_Service-KA 005",14500.00,11136.00,"School & Education"
P444930,fitn_748927052237,159790.00,95874.00,"Health & Sports"
P445316,"RMSON_TM8904 MC WH",768500.00,622456.00,"Men Fashion"
P446106,BK1200200MS,8352.00,6322.00,Soghaat
P446234,interwood_HA-263049-39698,193778.00,172434.00,"Home & Living"
P446333,stinnos_1500,0.00,0.00,"Kids & Baby"
P446518,Geepas_GHB1661,782942.00,618512.00,Appliances
P446550,"Apple iPhone 6S 16GB",4640000.00,3155200.00,"Mobiles & Tablets"
P447157,Paramount_9781107697690,182856.60,153584.00,"School & Education"
P447878,"RS_Kaju Barfi",24650.00,19952.00,Soghaat
P448337,"Triumph_Doreen-Black- 36C",130500.00,82186.00,"Women Fashion"
P448913,voucher,17400000.00,15660000.00,Others
P449125,asimjofaeid_AJL-3B,115942.00,84622.00,"Women Fashion"
P449430,"GA_BLOSSOM T-400 - 99192",80040.00,53592.00,"Home & Living"
P449647,"BB_Red & Black Football Design Beanbag",197200.00,149872.00,"Home & Living"
P449744,Zia_TK13,33350.00,25636.00,Books
P449985,ES_G-23-Mustard-47,289710.00,202768.00,"Men Fashion"
P450226,"SKMT_CT Scan",290000.00,217500.00,Others
P450414,liberty_9789351050100,7540.00,4814.00,Books
P450455,Culzado_CZM-260-42,580000.00,382800.00,"Men Fashion"
P450592,"Haier_LE 42B8000",1989400.00,1412474.00,Entertainment
P450890,"Corio_C-101348 - BROWN-45",435000.00,378450.00,"Men Fashion"
P451060,"Homage_Black Water Dispenser - HWD-42",751100.00,473164.00,Appliances
P451463,"vitamin_Vita Growth",92800.00,68672.00,"Health & Sports"
P451592,"Sony_PlayStation 4 1TB - Call of Duty Black Ops 3 Version Limite",2380900.00,1547556.00,Entertainment
P451684,timex_T2P043,812000.00,600880.00,"Men Fashion"
P451789,AKL_A131128720_SS-14_Grey,362500.00,308096.00,"Women Fashion"
P451831,TBG_AV-B-01-Golden,352350.00,274804.00,"Women Fashion"
P451876,gree_12CIT,3887160.00,3420666.00,Appliances
P452041,TCF_Educate-a-Child-for-a-Month,72500.00,49996.00,Others
P452095,FHM_ECLIPSE,1093300.00,809042.00,"Home & Living"
P452163,IKEA_315284,2227200.00,1692672.00,"Home & Living"
P452488,nasgas_NWD-120,791700.00,585858.00,Appliances
P452678,liberty_9780440867395,40310.00,24534.00,Books
P452759,"vitamin_Vita White",59160.00,44950.00,"Health & Sports"
P453076,GA_SS-126-136163,263494.00,197606.00,"Women Fashion"
P453587,"Rubian_Rubian 082",57942.00,44602.00,"Men Fashion"
P453625,Tmall_MM-DR-MIB,86942.00,74762.00,"Home & Living"
P454002,"Haier_HWM 100 AS/BS",896680.00,708354.00,Appliances
P454528,"Atalian _BK17.50-Black-41",231710.00,199230.00,"Men Fashion"
P455444,Kansai_RockGuard,41470.00,26912.00,Others
P456121,BP_TO31971,107242.00,83636.00,"Kids & Baby"
P456314,"coleman_Red Adult Chair Quad with Cooler ",243600.00,153468.00,"Home & Living"
P456808,"Monocruiser_BL-118AR - Green",1154200.00,957986.00,"Kids & Baby"
P456956,liberty_9780330508780,46110.00,31784.00,Books
P457282,HOS-m_GAADGPM125,638000.00,459360.00,"Beauty & Grooming"
P457442,"RS_Soan Papri-250gm",9280.00,6032.00,Soghaat
P457899,"Samsung Galaxy Note 3 N9000",2841942.00,2017762.00,"Mobiles & Tablets"
P458788,"Logitech_Logitech Ipad Air Keyboard Cover Connector-white",427170.00,345970.00,Computing
P458837,"ZFMLL_AB Rocket Twister",198882.00,147146.00,"Health & Sports"
P458850,MEGUIAR_G7016,118030.00,90828.00,Others
P459124,Haier_HRF-300,2075182.00,1348848.00,Appliances
P459350,"StPat_Grey Shirt Full Sleeve Morning and A-Level-14 - 15 yrs - S",35380.00,23664.00,"School & Education"
P459512,"corio_JC 43-41",377000.00,275210.00,"Men Fashion"
P459590,Z&A_ZEES-0128,116000.00,91640.00,Others
P460079,"OKM_EL-150 Lambs Pullover-BROWN-40",160370.00,105792.00,"Men Fashion"
P460667,Sigma_5535,92510.00,59160.00,"Health & Sports"
P460847,Arino_AF-008-42,377000.00,316680.00,"Men Fashion"
P460976,Aladdin_Nice_Dicer_Plus,57942.00,44022.00,"Home & Living"
P461115,"Dynasty_York By Dynasty-Charcoal",131950.00,118726.00,"Men Fashion"
P461750,"starlet_ST 16004-Khaki-44",232000.00,187920.00,"Men Fashion"
P461945,Rajesh_RAJ005,49880.00,34394.00,Appliances
P462042,AKL_A131131284_FC-03,351016.00,252706.00,"Women Fashion"
P462990,"aw_Ultra Shine Wash & Wax-64oz./1893ml ",60320.00,41006.00,Others
P463316,"Turk & Fillmore_Super Natural I-brown-43",1885000.00,1376050.00,"Men Fashion"
P463583,SNU_Tena-Durrani-TD16W-Roseate,841000.00,756900.00,"Women Fashion"
P463606,"UK_ Cake Rusk Original 350 Gms",11020.00,7772.00,Soghaat
P463649,lenovo_20DF000QUE,5730400.00,4584320.00,Computing
P463651,"BE_AUTO COOL",42340.00,30044.00,Superstore
P464363,LS_8961100500123,48430.00,32886.00,Superstore
P464439,Fpakistan_FP029,50692.00,44080.00,"Home & Living"
P464743,"pakistan_Pakistan Car Flag",7830.00,5046.00,Others
P465690,audionic_6954217598734,22620.00,15138.00,Computing
P465866,ziqi_Zn-1455-MD,50170.00,45124.00,"Kids & Baby"
P466252,SFEVER_CA488HB0V4HJONAFAMZ,336400.00,279212.00,"Beauty & Grooming"
P466269,"iPhone SE-64GB",3740942.00,2506412.00,"Mobiles & Tablets"
P466797,UnzeLondon_CS11224-32,57942.00,41702.00,"Kids & Baby"
P466910,akl_A131133519_MS-01_Beige,79750.00,70934.00,"Women Fashion"
P467257,"Huawei_P9 OC",3131942.00,2693462.00,"Mobiles & Tablets"
P467262,Trendz_TR-0037,40020.00,27202.00,"Kids & Baby"
P467447,Sigma_1947,62408.00,39266.00,"Health & Sports"
P467533,Darul_Sakoon_Food_Bundle,2870.42,2378.00,Superstore
P467567,redspot_9789810780159,53940.00,47444.00,"School & Education"
P468142,Trzw_TPE-20-White,263494.00,192328.00,"Women Fashion"
P468287,"Lenovo_YOGA 500-I5",4591860.00,4040802.00,Computing
P468366,kansai_NeverWet,120350.00,80620.00,Others
P468376,EMJM_24101322206-40,139142.00,84854.00,"Men Fashion"
P468750,"SUPER ASIA_GH 530-30 GLN CAPACITY",1024686.00,809448.00,Appliances
P468756,PlanetX_PX-9161,69600.00,54984.00,"Kids & Baby"
P469054,HOS-m_GAADGEM180,725000.00,493000.00,"Beauty & Grooming"
P469590,Zia_QT17,174000.00,133980.00,Books
P469663,"Topline_Iqbal his life and Our Time",23200.00,15776.00,Books
P469966,AKL_A131130507_SS-161_Blue,230550.00,191342.00,"Women Fashion"
P470236,"nabila_Ngage FOR Honey",400200.00,272136.00,"Beauty & Grooming"
P470836,Mausummery_0001555-SUT-AQU,463710.00,361688.00,"Women Fashion"
P471274,rhythm_G1107S-04,608942.00,499322.00,"Men Fashion"
P471425,Sapphire_US0411,342200.00,212164.00,"Women Fashion"
P472060,JBS_WEN-041,30450.00,26448.00,"Home & Living"
P472870,interwood_HA-R-COVINGTON-40010,797500.00,645946.00,"Home & Living"
P473268,Castillo_CWM-326,139200.00,96048.00,"Men Fashion"
P473371,RM_Sony-DSC-HX400,2633200.00,1711580.00,Entertainment
P473380,"Audionic_ B-800",75342.00,50460.00,Computing
P473422,Paramount_9780007155668,28710.00,24940.00,"School & Education"
P473888,"MACBOOK AIR 13-INCH 256 GB Flash Drive",8410000.00,5046000.00,Computing
P474128,liberty_9780349000084,57710.00,41528.00,Books
P474849,HP_450-G4-Core-i7-7500U,4582000.00,4123800.00,Computing
P474867,BP_SP06388,85550.00,69252.00,"Health & Sports"
P475289,Samsung_A3-2017-Black,1870442.00,1589838.00,"Mobiles & Tablets"
P475430,"edukaan_7027-A4 - 6 Subjects",16530.00,13514.00,"School & Education"
P475499,RAF_800mlx12,118320.00,86362.00,Superstore
P475505,sanasafinaz_SS-14A,362500.00,257346.00,"Women Fashion"
P475695,Paramount_9789696371182,22910.00,17168.00,"School & Education"
P475869,proactiv_acne_1,318942.00,236002.00,Others
P475978,asimjofaeanew_2B,115942.00,103182.00,"Women Fashion"
P476150,mau_115173,44080.00,37468.00,"Beauty & Grooming"
P476204,"edukaan_7040-A4 - 300 Pages",17400.00,14094.00,"School & Education"
P476236,Paramount_9789696371410,34510.00,29290.00,"School & Education"
P476267,PlanetX_PX-9103,88450.00,75168.00,"Kids & Baby"
P476406,"cn_clc_ AS-120V-POR ASA HB",35960.00,25520.00,"School & Education"
P476745,Paramount_9789696370666,51910.00,34220.00,"School & Education"
P476808,"corio_JC 01-40",377000.00,271440.00,"Men Fashion"
P477231,"VPN_VPN 702-B",556800.00,445440.00,"Health & Sports"
P477437,Fpakistan_FP045,50692.00,34974.00,"Home & Living"
P477439,Bata_8811271-White-42,173942.00,146102.00,"Men Fashion"
P477619,Telemall_MM-PC-0002,57942.00,41122.00,"Health & Sports"
P478155,Dermalogica_666151001909,405420.00,332398.00,"Beauty & Grooming"
P478437,Castillo_CD-746-Camel-40,275500.00,203870.00,"Men Fashion"
P479202,"edukaan_7159-A4 - 300 Pages",17400.00,11658.00,"School & Education"
P479241,"vitamin_Super Ginseng 800",58000.00,37700.00,"Health & Sports"
P479840,samsung_G935F-Blue,4581942.00,2840782.00,"Mobiles & Tablets"
P479979,Al-Bakio_1A141,9280.00,5568.00,"School & Education"
P480151,Fantastic_FT-42,41470.00,25288.00,"Home & Living"
P480295,knc_KNC-316,139200.00,87696.00,"Home & Living"
P480430,babyw_5710,232000.00,164720.00,"Kids & Baby"
P480731,oxford_9780199126668,57710.00,43848.00,"School & Education"
P481307,"MDF 002_Pistachios Salted 250 gm",32654.00,28362.00,Soghaat
P481467,"edukaan_7113-A4 - 6 Subjects",17400.00,12876.00,"School & Education"
P481645,samsung_A720-Black,3190000.00,2360600.00,"Mobiles & Tablets"
P482074,"TLC_TAC-24CS/JET 2 ton",3897310.00,2494232.00,Appliances
P482094,"Gmart_Touch Operated Smart Sport Bracelet 1",203000.00,142100.00,"Health & Sports"
P482108,Aladdin_UMR_CM_1092,42340.00,25404.00,"School & Education"
P482294,Paramount_9789694945460,22910.00,18966.00,Books
P482831,BBS_A179,108460.00,72616.00,"Kids & Baby"
P482878,"Rai_Ra21-Pistachio Green-Medium",348000.00,250560.00,"Women Fashion"
P484084,"vitamin_Vigour Maximizer Bundle",116000.00,89320.00,"Health & Sports"
P484159,JBS_TAT-019,128296.00,109040.00,"Home & Living"
P484258,CBS_9780071701723,202188.00,145522.00,"School & Education"
P484518,timex_T2P392,395850.00,281010.00,"Men Fashion"
P484584,Timb-mens_23061-10,1392000.00,1127520.00,"Men Fashion"
P485064,RealLeather1135_medium_black,173942.00,137402.00,"Men Fashion"
P485201,Barico_723205,99180.00,75342.00,"School & Education"
P485365,"BFV_Black Friday voucher Rs  1000",58000.00,45820.00,Others
P486103,dawlance_VF-1035WB,2455720.00,1915450.00,Appliances
P487968,"Philips_Bundle Offer AT890 HP 8110",394400.00,276080.00,"Beauty & Grooming"
P488099,Edukaan_200551,48952.00,43036.00,"Kids & Baby"
P488521,seagate_STEA1000400-1TB,371200.00,248704.00,Computing
P489102,liberty_9781419550034,63510.00,43152.00,"School & Education"
P489354,"snap_Snap Car-care Kit",40542.00,26332.00,Superstore
P489406,RB_HPx5,58000.00,51040.00,Superstore
P489854,"Topline_Waheed Murad His Life and Our Times",17400.00,13398.00,Books
P490040,"FHM_Fluffy Cocao-SOFA SET",3166800.00,2343432.00,"Home & Living"
P490406,Timex_TW2P72500,1473200.00,1134364.00,"Men Fashion"
P490465,"cr_PISTA SALTED-500 GM",56550.00,49764.00,Soghaat
P490466,Seagate_STEA2000400,545200.00,425256.00,Computing
P490699,"shubinak_SWW-F14-017-L - 38",371200.00,282112.00,"Women Fashion"
P490827,"APC_UPS 1 kv SUA10001",3550470.00,2911368.00,Appliances
P491032,"Dawlance_Inverter-45 2.0 ton",4413220.00,3177472.00,Appliances
P491161,Haier_HSU-12-HNF,2588250.00,1734084.00,Appliances
P491295,Charizma_DG36,124700.00,108460.00,Others
P491862,SharpLC40LE185M,2669740.00,2109054.00,Entertainment
P492175,"Trans2_LW 11",104110.00,75980.00,"Kids & Baby"
P492228,Progressive_9781472390035,43210.00,33234.00,Books
P492599,"HP_Laser 402dn Black",1840108.00,1288064.00,Computing
P492835,J&J_JJPS-007XL,28710.00,22388.00,"Kids & Baby"
P493127,"huawei_Mate 9-gold",3891800.00,2996686.00,"Mobiles & Tablets"
P493245,mt_BL001161-16Oz,57710.00,43848.00,"Health & Sports"
P493563,Paramount_8489738068,86710.00,59798.00,Books
P493685,"bio_Bio Oil-125ml",127600.00,111012.00,"Beauty & Grooming"
P494258,Naushemian_#0022-S,377000.00,245050.00,Others
P494324,"SCIFI_Disney Music_SC22001T3",10440.00,8236.00,"School & Education"
P494494,Z&A_ZEES-0087,59160.00,43732.00,Others
P494790,"greenroot_Natural Khawa tea 50gm",5800.00,3770.00,Soghaat
P494921,Kenwood_KEE-240-F,5539000.00,3544960.00,Appliances
P495026,babyw_2949,280720.00,193662.00,"Kids & Baby"
P495211,"shahi_buy one get one free Shahi Dal Moong",4930.00,3712.00,Soghaat
P495402,"MORG_GCS 06",516200.00,371664.00,"Health & Sports"
P495740,Ifitness_JS9.4A,1305000.00,822150.00,"Health & Sports"
P496204,Rajesh_RAJ001,52780.00,35322.00,"Home & Living"
P496560,sehgalmotors_8153,74066.00,64380.00,Superstore
P497003,Samsung_RT39K5110SP,4378942.00,3371772.00,Appliances
P497269,SCIFI_SC38816,254910.00,191168.00,"School & Education"
P497435,"RS_Chum Chum Tin",25230.00,17400.00,Soghaat
P497470,"Voucher 9000",522000.00,459360.00,Others
P497885,Zia_111,24650.00,17748.00,Books
P497940,PlanetX_PX-9021,36250.00,24650.00,"Kids & Baby"
P498064,ALK_FMNC002-131688053,92684.00,71340.00,"Men Fashion"
P498904,JBS_WEN-123,226200.00,151554.00,"Home & Living"
P498950,"Iamofficial_ IAM-NB218",33350.00,22678.00,"School & Education"
P499383,liberty_9780062312716,43500.00,35206.00,Books
P499423,UnzeLondon_GS5348-9,202855.00,158224.00,"Men Fashion"
P499454,RBC_9789694070872,69600.00,50808.00,Books
P499494,"Fmate_Shahi Qorma (Boneless)",18502.00,11252.00,Superstore
P499864,Surmawala_PEL-PRA-160-Refrigerator-Silver,2509080.00,1906866.00,Appliances
P500104,"samsungGALAXY S-7 32GB LTE",3596000.00,2589120.00,"Mobiles & Tablets"
P500879,"greenroot_Men Taur Ultra ",348000.00,299280.00,"Health & Sports"
P501300,rhythm_S1411S-03,1502142.00,946328.00,"Men Fashion"
P501330,sony_DSLR-ILCE-6000L,4408000.00,3438240.00,Entertainment
P501415,liberty_9781849156004,63510.00,48256.00,Books
P501464,"sst_Chakito-Regular fit-Medium",113100.00,67860.00,"Men Fashion"
P502182,Haier_HSU-18LK-E10BL-White,2714400.00,2035800.00,Appliances
P502421,JBS_hcd-HON-018,263436.00,165938.00,"Home & Living"
P502432,"centrix_Scootify - Black Self Balancing Scooter",985942.00,828182.00,"Kids & Baby"
P502773,Getiit_Fun,150800.00,104052.00,"Men Fashion"
P502965,Toyworld_TW-243,168142.00,147958.00,"Kids & Baby"
P502966,Paramount_99914786,115710.00,76328.00,Books
P503383,Mochi_MB-809-BL-32,109040.00,82824.00,"Men Fashion"
P503720,mt_BL001321-32Oz,86710.00,71050.00,"Health & Sports"
P504277,zuni16_319-A,131950.00,110838.00,"Women Fashion"
P504290,Ctees_CK-SUP-M,41470.00,34800.00,"Kids & Baby"
P504355,"Ricoh_Black Laser SP-210",457910.00,343418.00,Computing
P504363,casio_MTP-E305D-2AVDF,350900.00,280720.00,"Men Fashion"
P504367,jackpot_JP-997,301600.00,250328.00,Appliances
P504379,Ctees_CK-SUP-L,41470.00,33988.00,"Kids & Baby"
P504409,casio_MTP-1381D-7AVDF,226200.00,135720.00,"Men Fashion"
P504425,casio_MTP-E303L-7AVDF,414700.00,356642.00,"Men Fashion"
P504430,jackpot_JP-939,957000.00,756030.00,Appliances
P504431,WW_WHP-WP-1,145000.00,105850.00,"Home & Living"
P504443,jackpot_JP-50,72500.00,64496.00,"Beauty & Grooming"
P504448,J&J_JJFP-016,86710.00,77140.00,"Kids & Baby"
P504452,ES_P-9-Black-42,289710.00,225968.00,"Men Fashion"
P504480,US-USSG16-TOP-41-9-10Y,133342.00,113332.00,"Kids & Baby"
P504495,Bparcel_HP-90W,66700.00,53360.00,Computing
P504503,Shark_CP-12,6380.00,4582.00,"School & Education"
P504505,JBS_SZ-049,167620.00,140766.00,"Home & Living"
P504512,it_Imp-luxe17-07,571300.00,388484.00,"Women Fashion"
P504548,renna_DC-BBP-GR,243600.00,209496.00,"Men Fashion"
P504560,"Triumph_T-Shirt Bra 92 P-Skin- 34B",139200.00,89088.00,"Women Fashion"
P504571,hijabh_0120-P-827-54,403100.00,266046.00,"Women Fashion"
P504572,"SIR_Pack-of-3-Dust-Wet-Dolly-Mop-Set-DWD ",75922.00,62234.00,Superstore
P504580,HP_HP-Laserjet-Pro-M12a,711254.00,433840.00,Computing
P504603,TP-Link_Router-WR-840N,113042.00,87000.00,Computing
P504630,Kenwood_KEA1201,2005350.00,1483930.00,Appliances
P504671,"Triumph_T-Shirt Bra 87 P-Black-32B",145000.00,120350.00,"Women Fashion"
P504676,zaffiro_Z-P-069,612596.00,441032.00,"Beauty & Grooming"
P504691,"jackpot_Microwave Oven -JP-932 ",667000.00,466900.00,Appliances
P504692,TP-Link_Router-TL-WDR-3500,367488.00,330716.00,Computing
P504701,"Triumph_Tri-action 36 P-Black- 36C",153700.00,129108.00,"Women Fashion"
P504709,AKL_A131131283_FC-02,351016.00,301832.00,"Women Fashion"
P504729,renna_LL-BBP-WN,275500.00,170810.00,"Men Fashion"
P504777,zaffiro_Z-P-030,189022.00,145522.00,"Beauty & Grooming"
P504782,Surmawala_Orient-OR-6057IP-Refrigerator-Silver-Black,1899500.00,1595580.00,Appliances
P504861,RM_Sony-DVP-SR760,377000.00,320450.00,Entertainment
P504897,TP-Link_Router-WR-845N,144942.00,86942.00,Computing
